,m00,m10,m01,m20,m11,m02,m30,m21,m12,m03,mu20,mu11,mu02,mu30,mu21,mu12,mu03,nu20,nu11,nu02,nu30,nu21,nu12,nu03
544,2162.5,91081.33333333333,140165.8333333333,3986886.583333333,6203079.291666666,11351108.416666666,179378769.9,281538270.23333335,516228546.3,1040546601.95,150674.19869621098,299499.6441393709,2266039.822896598,-1235407.9918578863,-2107017.258249646,-688597.6578661501,11052825.873820424,0.032220083252221934,0.0640448301811612,0.4845686413357688,-0.005680938870836349,-0.009688974268259695,-0.0031664690747675527,0.05082566128194126
545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,710.5,23011.666666666664,27192.833333333332,767962.5833333333,899042.0416666666,1173343.75,26228417.200000003,30478404.3,39518594.56666666,55615703.650000006,22660.960845257738,18320.836333959014,132597.53649620782,-112232.9545021765,-100433.83140419773,113969.43178993464,558776.8981882408,0.04489005689812704,0.03629252047469126,0.2626680747790042,-0.008340847677766524,-0.007463968966625145,0.008469897943059246,0.041526778069025945
547,3903.5,220250.66666666666,255395.3333333333,13282452.75,14592925.625,20127777.75,834542196.7,881356173.8833333,1170586315.4833333,1798026610.9,855052.6815713849,182526.64197906666,3417959.3079750407,-11396299.382601857,-8276124.497897454,11014297.269700766,33865672.951848745,0.05611571565525835,0.011978926400163955,0.22431510570212543,-0.011970943759374379,-0.00869343789451167,0.011569679659864813,0.03557330784928807
548,4144.5,226132.3333333333,268444.1666666666,13152423.916666666,15041699.958333332,20967651.083333332,798918953.6,887720131.4,1200383594.0333333,1850080762.45,814184.7614542712,394841.28344962,3580204.9215861745,-7551141.467961669,-7264604.853323601,5197312.794143677,28192989.40981555,0.04740003711991129,0.02298678675655435,0.2084316167708146,-0.006828609010182472,-0.006569489707919835,0.004700006896362163,0.0254953376684404
549,4166.5,166471.16666666666,358058.1666666666,7006858.75,14006073.041666666,39329743.08333333,307785694.95,572475007.0166667,1507663125.9833333,4923147552.05,355556.8583976701,-300025.7797728572,8559156.08784685,-583411.2179182768,-5701331.622374304,-12177232.702938259,72148589.38447571,0.020481713548018896,-0.017282867516665322,0.493046833617793,-0.0005206505243901497,-0.005088008608238885,-0.010867262057504339,0.06438717622035645
550,2246.5,93178.33333333333,149195.5,4018778.583333333,6503172.291666666,12367221.416666666,178264975.4,290978772.46666664,554505749.6333333,1160890841.65,154010.36487004487,314973.74689331464,2458787.3101676665,-1198166.6698833704,-2046439.0571511686,-287222.04641230404,12965719.39826107,0.0305166673682805,0.062411053124865286,0.487200939605916,-0.005009001676781877,-0.00855525105676652,-0.0012007475656354186,0.054203903212309175
551,2494.0,118424.83333333333,148353.0,5899108.833333333,7231888.416666666,10692562.666666666,303341159.15000004,365634461.3833333,532324942.8833333,874369397.9000001,275836.5197696695,187510.18912055623,1867938.5251269713,-2967087.908794701,-3075329.531384954,2292725.610107273,16108645.1637038,0.0443464506909075,0.030146158176665896,0.300309921860094,-0.00955188952616973,-0.009900349717743716,0.00738092783724126,0.05185825420402583
552,2602.0,125657.0,153782.16666666666,6377146.333333333,7679032.416666666,10984480.166666666,334564247.90000004,398387159.68333334,563303004.55,888887748.5500001,308859.7656930564,252512.15654624626,1895719.6806196105,-3235083.36942786,-2900780.5167635344,2987648.135879338,15608379.028986454,0.045619104220819974,0.03729646806102653,0.2800009690144946,-0.00936736076509503,-0.008399368578154582,0.008650898518542643,0.0451949148218451
553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,4102.0,193263.66666666666,344132.8333333333,9541392.333333332,16992635.25,36540978.166666664,487256694.90000004,866929427.85,1850134684.55,4406989861.55,435871.891245462,778989.9086082708,7670328.001374673,-3352975.3202064037,-6938751.009794116,-2180145.496681452,54436530.32508373,0.025904042910503158,0.046295685555170954,0.45585069759258556,-0.0031112951838042752,-0.006438610647769555,-0.0020230021208149022,0.05051278296108137
555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,2267.0,86420.0,151984.16666666666,3413910.1666666665,5760261.75,12724727.333333332,138847214.20000002,224585934.38333333,478069038.15,1205118036.15,119505.04977209214,-33506.08561240975,2535408.0049870107,-405264.58515292406,-1734797.8259500703,-2515940.7412829697,12069590.886164427,0.023253226228782255,-0.006519595534014481,0.49333828181038475,-0.001656188838165555,-0.007089572839749151,-0.010281858138742824,0.04932462011045775
557,216.5,5222.833333333333,5137.666666666666,131130.0833333333,122470.875,125913.25,3416014.25,3030461.966666667,2970794.1666666665,3181097.4000000004,5134.757569925583,-1469.8950795483397,3993.5327816269273,4898.609234656207,-10409.276303094011,3033.162967139928,3567.6636236626655,0.10954792163648178,-0.03135960146031692,0.08520036442942097,0.007102774799471473,-0.015093007395504284,0.004397957145320978,0.005172960337368221
558,3835.0,217977.8333333333,248503.16666666666,13234467.0,14418557.25,19302958.666666664,836885927.45,884736708.3666667,1147439744.7333333,1694810787.8500001,844809.6793495603,293868.3721715212,3200266.6605751105,-11385261.324130416,-6246483.484124303,12192926.162670702,29256901.70559573,0.057441813758173976,0.019981225021818948,0.21759826619740366,-0.012500563272167907,-0.006858389965661296,0.01338734708234534,0.032122912290406314
559,3586.0,148825.5,291415.0,6440896.833333333,12390465.25,29994738.666666664,287906317.35,543417943.25,1286944710.7833333,3499305280.5,264368.82155140303,296214.5298382584,6313003.523052607,-1346146.613426268,-4586100.728449833,-6034846.902565271,35745712.21014547,0.02055841670568377,0.023034871143112666,0.4909253531855312,-0.0017481015178214682,-0.00595549516250698,-0.007836832128815039,0.04641926306312196
560,332.0,9417.666666666666,10769.5,273991.3333333333,315785.75,397463.5,8123022.9,9435168.75,11958357.05,16238043.75,6845.413319946441,10293.095883534173,48119.734186746995,-37503.27040517982,-36588.94979415939,15942.148186418926,223181.94910137542,0.062104562708180086,0.09338343630728493,0.43656312769221767,-0.0186734228626153,-0.018218169354931042,0.00793782705367369,0.11112553294277656
561,1642.0,73604.83333333333,84385.33333333333,3444028.1666666665,3952432.9166666665,5362468.333333333,165641785.55,190352381.11666667,258165294.35,389010936.6,144593.64168020105,169748.14457301423,1025754.2762214104,-1704560.9765939713,-1860793.4469350725,338196.021562092,7993329.516047955,0.05362939408737785,0.06295913177871013,0.3804495113136331,-0.01560197794806151,-0.01703198578615228,0.0030955342419473745,0.07316356091300798
562,42.5,2129.1666666666665,4714.166666666666,106735.41666666666,236096.04166666666,523398.75,5354038.75,11831876.25,26204811.25,58165656.25,68.3415032679768,-74.46486928101513,495.98856209166115,-43.89049083646387,77.49311162347931,79.6672754016945,-585.7763040140271,0.03783612637673456,-0.04122622520748242,0.2745957437185667,-0.003727332297842948,0.0065809830856248955,0.0067656205940441255,-0.04974614992112633
563,4101.5,190978.5,331612.3333333333,9352796.583333332,16227059.625,33947427.75,474927651.55,822590506.5666666,1706555360.7666667,3949748900.2000003,460248.1346560195,786165.8052998893,7136080.7748012245,-3428573.9916149974,-6809525.296340518,-1266993.1814318895,51123880.08145809,0.027359402287283213,0.04673354417347301,0.42420357622579424,-0.0031824144419821425,-0.006320625338439611,-0.0011760275287459859,0.04745336536393615
564,4530.0,276119.5,296007.0,18141848.166666664,18748801.083333332,23270990.333333332,1247461367.3500001,1265021421.05,1529580767.7833333,2071780715.9,1311389.385154523,706128.9339955859,3928795.1790286973,-18215985.304363012,-6516324.347635463,18849547.01616013,37723809.781568766,0.06390506192001925,0.03441023220207622,0.1914533562869415,-0.013188857083817031,-0.00471799186795439,0.013647572587318744,0.02731304003341737
565,3069.0,136894.0,231471.66666666666,6405516.166666666,11041803.416666666,22138806.833333332,310150577.40000004,543367530.7333333,1096604533.6333332,2410965329.7000003,299303.3168784613,716915.0697567053,4680633.985681184,-2271184.2947496176,-3709121.62155734,950941.3386437595,35150792.33682394,0.03177735552250039,0.07611564512112637,0.49694795161286964,-0.004352714230676028,-0.00710851448857902,0.0018224746916494154,0.06736633146756538
566,2198.5,81653.16666666666,156485.16666666666,3137057.75,6026508.541666666,14068861.75,123580414.55000001,237402687.18333334,551810454.35,1434530603.5500002,104426.58025042387,214587.0521536162,2930536.807223361,-688050.8704885542,-1826982.8279125765,-1260500.6304757297,15954639.410205364,0.02160519130192896,0.04439668809969545,0.6063093149806352,-0.0030360182213442,-0.008061545146635794,-0.005561947591786135,0.07039970159468834
567,3801.0,150538.8333333333,316464.8333333333,6243686.333333333,12521552.416666666,33424771.0,268793014.75,514214035.0333333,1313224553.1666667,4008512556.3500004,281586.796011284,-12056.318147270009,7076444.0500672385,-793081.494803369,-4669749.951558366,-8557932.849553764,47277103.176044464,0.019490211282224917,-0.0008344858185985348,0.48980062849653994,-0.0008903753795234538,-0.005242626908637268,-0.009607805450998269,0.0530769775350472
568,138.5,7151.166666666666,15625.166666666666,370340.75,806119.375,1765728.0833333333,19234951.95,41714069.31666666,91024095.98333333,199863861.95000002,1104.7594263939536,-654.423034496489,2942.282892097719,-925.7704170532525,884.0038294483675,1966.9294594962557,-4317.914521574974,0.057592796798808986,-0.03411607264510102,0.1533857025165306,-0.0041008970361000275,0.003915883049736028,0.008712932539301523,-0.019127121084753257
569,3566.0,139477.66666666666,286843.8333333333,5708892.666666666,11147506.583333332,29328869.833333332,242487246.10000002,449580440.2833333,1127569195.7833333,3404860703.8500004,253474.97211316787,-71873.27394528687,6255570.696664486,-634241.2063928843,-4012163.054876592,-8013956.067019075,39311290.7918067,0.019932988044151,-0.005652033801608485,0.49193107653359863,-0.0008352204272105378,-0.0052835427704086176,-0.010553429424760329,0.05176830637678801
570,4299.0,180062.16666666666,348032.5,7955012.666666666,14312923.083333332,35361219.666666664,367471493.95000005,617140003.7666667,1430472604.4,4067884388.05,413169.4787870571,-264300.92699852586,7185685.57588974,-332460.39348614216,-4730605.8581158705,-7826349.869531095,41702040.0572443,0.022355960935378064,-0.01430091403776834,0.3888063234973225,-0.00027436032065584505,-0.0039038952174710365,-0.0064586335751265515,0.034414280035391195
571,3811.5,217729.5,247625.5,13276362.583333332,14441635.125,19351490.916666664,842559870.0500001,889626650.5166667,1156018112.5166667,1712992520.0500002,838704.1364620216,296186.7969795335,3263759.5116423946,-11664726.99774766,-6750925.058597423,12091246.733828843,31685219.542208195,0.05773204437126764,0.020387963480826794,0.2246602833487012,-0.013005731046397028,-0.007527027048593045,0.013481284479796988,0.03532782581123187
572,3864.0,155172.5,303460.1666666666,6563396.833333333,11978295.166666666,30024634.166666664,289884320.65000004,494373769.06666666,1165453863.8,3369958968.9500003,331899.7432065215,-208214.33439009637,6192317.2015111,-349147.4985104799,-4361018.546301983,-7586517.150897473,39336891.21469736,0.022229652866624226,-0.013945573836937258,0.4147428994663741,-0.00037619770387120794,-0.004698888494569338,-0.008174282630472582,0.04238451718982157
573,4344.5,256963.66666666666,286093.6666666666,16334397.916666666,17532648.375,22665277.583333332,1085075266.2,1141610633.15,1438241837.15,2033434387.2,1135796.0092486031,611097.5413533747,3825460.3185668997,-15411186.948303223,-6329871.535423592,17177248.261823684,37054525.6999619,0.06017564240584172,0.032376577153055336,0.20267682778715682,-0.01238758321339922,-0.005087979961453911,0.013807151450069567,0.029784598816501667
574,2480.0,119936.16666666666,150362.8333333333,6092527.166666666,7584796.333333333,11066923.5,319592770.75,397092535.4,576942816.6666666,925452218.95,292251.33009632584,313045.591745073,1950398.6419242844,-3317455.9243965745,-2577070.838673424,3771354.707856953,17956692.497705102,0.047517450913164325,0.05089841176916509,0.317117365037117,-0.010831184643508697,-0.008413896289564368,0.012313121900600537,0.05862692872542936
575,8.0,572.1666666666666,428.0,40922.5,30610.916666666664,22941.333333333332,2926906.1500000004,2189353.75,1640785.05,1231998.0,0.6631944444525288,0.0,43.33333333333212,-0.016521991230547428,-2.255546860396862e-10,1.7722222225111182,2.3283064365386963e-10,0.010362413194570763,0.0,0.6770833333333144,-9.127196904550592e-05,-1.246025375211444e-12,0.009790237119586768,1.2862197421537486e-12
576,2254.5,92637.33333333333,147216.0,3949276.25,6284813.125,12010407.916666666,172949345.70000002,275115515.2833333,523360686.15,1111053902.1000001,142811.16811438883,235712.36474273726,2397389.2180638723,-1062502.5880182981,-2138058.5587258544,-930032.2449829727,13696477.343743086,0.0280971126157805,0.04637478248062407,0.47166979819004645,-0.004402551018670103,-0.008859189607482384,-0.0038536512322126363,0.05675227614678492
577,644.0,17857.166666666664,29440.5,504991.1666666666,841497.0833333333,1595748.8333333333,14512133.65,24401342.166666668,46530942.13333333,96614535.25,9838.369522084366,25155.600025880034,249874.5472308488,-36130.69305797666,-79415.48360396404,-16790.41339966841,818717.3256993741,0.023722005136000646,0.06065448870095683,0.60249061386243,-0.0034329037247335936,-0.00754554331487919,-0.0015953159992543578,0.07778920134156711
578,2154.0,82752.33333333333,136195.66666666666,3294976.6666666665,5203122.5,10704679.666666666,135099605.5,204419408.13333333,405198095.6666667,953835957.9000001,115799.01016197307,-29240.177138140425,2093138.5251728054,-384277.5189149678,-1672587.2228670353,-2356430.4080753922,12292885.765383124,0.024958210839192113,-0.006302148049178102,0.4511350533465422,-0.0017845582591565652,-0.0077673795520356425,-0.010943100077080317,0.05708731253242241
579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,3482.5,139226.5,280438.6666666666,5806690.75,11324804.125,28572445.583333332,250435598.55,472592300.59999996,1154498197.4333334,3300692458.3,240569.19874371868,113176.26436348446,5989288.149944168,-944859.3976409733,-4058060.3523249887,-6024299.726976097,35200854.88248205,0.01983616771118179,0.00933196507517462,0.49384761155333995,-0.0013201989232661834,-0.00567009961594768,-0.008417415366607468,0.049184175793698784
581,681.5,22328.333333333332,26850.333333333332,752973.4166666666,901941.2083333333,1197156.75,25957868.6,31037904.383333333,41125992.61666667,58772073.400000006,21418.802661612397,22229.993692426826,139283.82247085683,-115695.2581525445,-85066.48528544407,151259.7516202759,630192.3841281682,0.04611725712209085,0.047863848933698064,0.2998948146316509,-0.009542252602986918,-0.007016068796628764,0.012475522175011359,0.051976675741548455
582,493.5,14095.0,19401.0,408413.0833333333,560205.2916666666,883549.75,11982235.600000001,16360334.95,25662119.616666667,44550995.6,5841.604103343445,6087.571301924996,120836.8806990881,-16259.292110607028,-43375.008969129354,-51849.31526300404,315005.03336167336,0.023985998747007742,0.024995955740431064,0.49616393335894743,-0.0030052716953301085,-0.008017180935852401,-0.009583521750033677,0.05822367322072855
583,4255.0,252989.16666666666,271796.8333333333,16206509.666666666,16727849.25,20842749.333333332,1085682264.05,1096292247.8333333,1328028558.9333334,1809171079.75,1164554.684129784,567648.4585455041,3481170.341552425,-16388432.376978159,-6432976.082094625,16263601.979008019,33064048.723870993,0.0643221803963145,0.031353088910150866,0.19227647250155275,-0.013876773586526092,-0.005447070868362394,0.013771074448896494,0.027996717894724375
584,362.0,10108.166666666666,12393.833333333332,288690.1666666666,352476.8333333333,485831.1666666666,8386072.15,10187716.366666667,13986355.799999999,21027694.85,6438.693293431541,6402.432857581414,61502.14817372628,-34632.51725291088,-53751.941156646586,-17964.023362484062,182928.9493927583,0.04913382751924194,0.048857123237854565,0.46932441144750064,-0.013890332216026499,-0.02155870780254571,-0.00720497013310207,0.07336873206294423
